title,content,url,date,source,category,sub_category
[국제] 2026년 AI·SW 융합 페스티벌 (신청: ~5/15 ),"[2026
년
AI·SW
융합 페스티벌]
1.
목적
: SW
비전공 학생들의 우수
AI·SW
아이디어
,
개발한 앱 또는 자신의 전공에
AI·SW
를 접목한 작품의 전시를 통한
AI·SW
개발능력 향상과 자부심 고취 및 전시회를 통한
AI·SW
기술의 확산 도모
2.
참가대상
:
경희대학교
SW
비전공 재학생
(
장학요건 만족 필요
)
-
소프트웨어융합대학
(
다전공 포함
)
학생 참가 불가
-
개인 또는 팀 참여 가능
(1
인 중복 참가 불가 및 캠퍼스 교차
/
중복 참가 불가
)
3. 행사개요
가. 일시
-
2026
년
6
월 5
일
(
금
) 16시~18시
나
.
접수 방법
: 2026
년
4
월
15
일
~5월 15일
-
구글폼으로 접수 신청
-
팀의 경우 팀장만 신청
/
개인의 경우 개인이 신청
-
국제캠퍼스
:
https://forms.gle/bPHKhWxPof6npJLN6
다
.
출품작품
: AI·SW
융합 페스티벌 발표
-
주제
:
기후변화로 인한 환경문제를 위한
AI
-
발표방식
: PPT
로 발표 및 작품이 있을 경우 동영상으로 발표
-
중간점검
: 5
월중순 예정
(
상세내용은 추후 안내
)
마
.
필수사항
-
참가 작품은
SW
중심대학사업단
[
포트폴리오사이트
–
AI·SW
융합 프로젝트
]
게시판에 업로드
바
.
시상내역
:
상금 및
AI·SW
교육단장상 발급
구분
수상팀
상금
최우수상
1
개팀
1,000,000
원
우수상
2
개팀
500,000
원
장려상
3
개팀
300,000
원
인기상
1
개팀
200,000
원",https://swedu.khu.ac.kr/bbs/board.php?bo_table=07_01&wr_id=2552&page=1,2026-04-15,SW중심대학사업단,event,event_program
KCC 2026 학부생 학회 지원 안내(사전조사 기한 : ~5/29(금)),"안녕하세요
.
SW
중심대학사업단에서
KCC 2026
학부생 학회 참가 지원과 관련하여 아래와 같이 안내드립니다
.
참가를 희망하는 학생은 반드시 기한 내 사전조사에 참여해 주시기 바랍니다
.
1.
사전 조사 및 신청
•
기한
: ~
2026
년
5
월
29
일
(
금
)
까지
•
참여 방법
:
구글폼 설문 응답 링크
(
https://forms.gle/dtBzLysh7hfTCixG6
)
2.
지원 내용
•
학회등록비
:
팀당
1
명
(1
저자 발표자
)
지원
,
사업단에서 단체 결제로 진행
•
여비
:
팀원 모두 지원 가능
(
장학요건 충족 시
)
3.
학회 등록비 신청 방법
•
지원 금액
:
팀당
1
명만 지원
(
비회원 학부생
1
차 사전등록
20
만원
)
•
등록 방법
:
-
한국정보과학회 홈페이지에서 사전등록
후 사업단에서 단체 결제 진행
-
입금 방법은
""
계좌이체
""
선택
,
입금 메모에
""
경희대 단체 결제
""
기재
-
실제 결제는 사업단에서 일괄 진행 예정
-
사전등록 방법 안내
4.
여비 지원 관련 안내
•
지원 금액
: 40
만원
•
제출 방법
:
사업단 홈페이지
-
학생지원
-
연구인력지원비
(
장학
)
업로드
(
학회등록비 및 우수논문 장학금 신청
)
•
제출 서류
-
연구인력지원비 신청서
,
개인정보이용동의서
(
홈페이지상에 입력
)
-
탑승권
(
모바일 또는 탑승권 원본 사진
,
탑승일자 및 시간 확인 가능한 증빙
)
-
숙박 증빙
(
숙박 일정 표시된 예약 영수증
)
-
학회 논문 사본
(
사사문구 표기된
)
-
학회 등록 학생은 학술행사 참가확인서
,
영수증 업로드
(
명찰 스캔하여 업로드
)
•
제출 기한
: 7
월
3
일
(
금
)
까지
(
사업단 홈페이지
-
학생지원
-
연구인력지원비
(
장학
)
업로드
)
5.
사사 문구 안내
•
사사문구 필수
:
미기재 시 지원 불가
•
SW
중심대학 단독 사사문구
:
등록비 및 여비 모두 지원
•
공동사사문구
:
등록비만 지원
•
사사문구
국문
: ""
본 연구는 과학기술정보통신부 및 정보통신기획평가원의
2026
년도
SW
중심대학사업의 결과로 수행되었음
""(2023-0-00042)
영문
: “This research was supported by the MSIT(Ministry of Science and ICT), Korea, under the National Program for Excellence in SW)(2023-0-00042) supervised by the IITP(Institute of Information & Communications Technology Planning&Evaluation) in 2026.”
※
기타 안내 사항
-
학회 당일 출석 체크 필수
(
단체사진 촬영 예정
,
일정은 추후 공지
)
*
학회 등록자는 참가확인서
,
영수증 제출
(
학회장에서 명찰과 함께 배부
)
-
포스터 출력은 사업단에서 지원
(
추후 안내 예정
)
-
학회 등록 후 불참 시 지원 불가
(
개인 부담
)
-
논문 저자에 지도교수 반드시 포함
-
장학 요건에 충족하는 학생만 지원 가능
(8
학기 이내 재학생
,
직전 학기에
12
학점 이상 취득하고 성적이
2.0
이상
)
-
장학금 입금 시기는
7
월 말 예정",https://swedu.khu.ac.kr/bbs/board.php?bo_table=07_01&wr_id=2551&page=1,2026-04-14,SW중심대학사업단,scholarship,internal_scholarship
[홍보] 2026년 전국민 AI 경진대회(루키) 참가자 모집,"[
총 상금
3.5
억 세상을 바꿀 치트키를 찾아라
!  2026 AI
루키 대회 참가자 모집
]
대한민국 대학생들의 도파민 터지는
AI
축제가 시작됩니다
!
단순한 대회를 넘어
,
나의 아이디어로 세상을 바꿀
'
루키
'
가 될 기회
.
인공지능에 진심인 대학생이라면 지금 바로 도전하세요
!
대회 포인트
대회명
: 2026 AI
루키 대회
참가대상
:
전공무관 대한민국 대학생이라면 누구나 참여 가능
! (
만
34
세 이하 학사학위 미소지자
)
주제
:
자유주제
세부트랙
:
일반 트랙
–
AI
활용 기술에 제한이 없는 트랙
국내
AI
트랙
-
본 대회 연계 기업
*
의
AI
모델을 활용하는 트랙
(*
연계 기업
: KT, LG AI
연구원
, NC AI, SKT,
업스테이지
)
총 상금
: 3.5
억 원
(
제세공과금 포함
)
(
최대
5,000
만 원의 주인공은
?)
1
위
:
일반
/
국내
AI
트랙 각
5,000
만원
2
위
:
일반
/
국내
AI
트랙 각
4,000
만원
3
위
:
일반
/
국내
AI
트랙 각
3,000
만원
4
위
:
일반
/
국내
AI
트랙 각
2,000
만원
5
위
:
일반
/
국내
AI
트랙 각
1,000
만원
6~10
위
:
일반
/
국내
AI
트랙 각
500
만원
※
꼭 확인해야 할 일정
대회 접수
: 2026.03.26.(
목
) 14:00 ~ 05.08.(
금
) 17:00
까지
대회 주요 일정
:  2026.03. ~ 12.   (
장기 프로젝트로 실력 쑥쑥
!)
신청 방법
:
공식 홈페이지 접수
aichallenge4all.or.kr
궁금한 점이 있다면
?
문의 메일
: ai.rookie.info@gmail.com
상담 채널
:
포스터 하단
QR
코드를 통해
'
상담
Talk'
이용 가능",https://swedu.khu.ac.kr/bbs/board.php?bo_table=07_01&wr_id=2550&page=1,2026-04-13,SW중심대학사업단,event,competition
팹리스 점프업 인턴십(일경험) 프로그램 1기 모집 안내,"[
팹리스 점프업 인턴십(일경험) 프로그램 1기 모집 안내]
1. 사업 개요
- 주관: 한국팹리스산업협회
- 협력: 넥스트칩, 텔레칩스
- 특징: 반도체 취업 실무 역량 강화를 위한 210시간 풀코스 직무 교육
2. 운영 일정
- 교육 기간: 2026년 5월 11일(월) ~ 2026년 6월 19일(금)
3. 교육 장소
- 위트타워 서강대 교육장 (경기 성남시 수정구 금토로80번길 56, D동 3층)
4. 신청 기간 및 방법
- 신청 기간: 2026년 4월 15일(수) ~ 2026년 4월 26일(일)
- 선발 통지: 2026년 4월 30일(목) 예정
- 문의 및 접수:
· 전화: 031-781-2213
· 이메일:
kfia.cyk@k-fabless.org
5. 교육 혜택
- 참여 지원금: 1인당 총 75만 원 지급
- 넥스트칩·텔레칩스 보드 활용 실무 교육 제공
- 캡페어 개회를 통한 우수 수료생 취업 연계
- 팹리스 기업 탐방 및 현직자 멘토링
- 교육 수료증 발급
6. 세부 프로그램 일정
- 5월 11일 ~ 5월 12일 (총 12시간)
· 오리엔테이션 및 1박 2일 워크숍(나노 팹 투어, 이론 교육 등)
- 5월 13일 ~ 6월 02일 (총 90시간)
· 넥스트칩 SoM 보드를 활용한 AI 객체 인식 시스템 구현 직무 교육
- 6월 03일 ~ 6월 16일 (총 90시간)
· 텔레칩스 SBC 보드를 활용한 임베디드 응용 프로젝트 직무 교육
- 6월 17일 ~ 6월 18일 (총 12시간)
· 팹리스 기업 탐방 및 현업 실무자 멘토링, 발표 및 마무리 교육
- 6월 19일 (총 6시간)
· 캡페어 및 수료",https://swedu.khu.ac.kr/bbs/board.php?bo_table=07_01&wr_id=2549&page=1,2026-04-08,SW중심대학사업단,program,internship
인턴십(일경험) 프로그램 안내 (기업명: 세코어로보틱스),"[인턴십(일경험) 프로그램 안내 (기업명: 세코어로보틱스)]
기업명
부서
직무
세부직무
선발TO
근무시간(변동 불가)
채용공고 URL
세코어로보틱스
Product
기타(연구R&D)
3D
  Vision
로봇인지기술
1
10:00~17:00(
월
~
수
), 10:00~18:00(
목
)
(
휴게시간
1
시간
포함
)
https://yw.work24.go.kr:443/d/a/prgmDtl/24fizGG5CC
- 모집기간 : 3월 30일~4월 12일
(
모집, 서류심사, 면접심사 동시 진행)
- 최종선발 : 4월 13일~4월 15일
-
사전직무교육
: 없음(사전직무교육 면제(직무
관련 전공자 및 관련 자격증 취득자)
인원으로 선발 예정)
-
프로그램 참여
기간
: 4월 20일(월)~6월 26일(금) (10주)",https://swedu.khu.ac.kr/bbs/board.php?bo_table=07_01&wr_id=2548&page=1,2026-04-08,SW중심대학사업단,program,internship
2026년 상반기 실리콘밸리글로벌 해외프로그램 참여 학생 선발,"[2026년 상반기 실리콘밸리글로벌 해외프로그램 참여 학생 선발]
1. 근무기관: LinkedSpaces 사(
https://linkedspaces.com
)/ 미국 실리콘밸리
2. 파견기간: 2026.06 ~ 2026.08
3. 근무방법: 총 12주 과정 (온라인 6주 + 현지 근무 6주)
- 출국 전 온라인: 2주
- 미국 현지 근무: 6주
- 귀국 후 온라인: 4주
4. 혜택 및 지원: 항공권, 체류비
5. 신청자격: 소프트웨어융합대학 4학기부터 7학기까지 재학생 (다전공 포함)
6. 선발기준: 전공지식, 외국어 능력(영어), SW역량(TOPCIT)
7. 우대사항: 대외 수상실적, SW중심대학 프로그램 참여도, SW중심대학 사업단 해외프로그램  미참여
8. 선발일정: 신청마감: 2026.04.17
1차 서류 심사: 이력서, 자기소개서, 증빙문서
2차 파견기관 면접 심사: 전공지식, 외국어능력(영어), 수행업무 적합성
9. 신청방법: 구글폼응답(URL):
https://forms.gle/xmR6bSCYbugsf7Jq6
※문의: SW중심대학 오민석 교수(minseok.oh@khu.ac.kr)",https://swedu.khu.ac.kr/bbs/board.php?bo_table=07_01&wr_id=2547&page=2,2026-04-08,SW중심대학사업단,program,global
2026년 1분기 자율현장실습 장학 신청 안내,"[2026년 1분기 자율현장실습 장학 신청]
1. 대상:
2026년 1월 ~ 3월 기간 동안 종료된 자율현장실습 수행 학생
2. 신청방법:
SW중심대학사업단 사이트 접속 후 제출서류 온라인 제출
사이트경로: 홈페이지(
https://swedu.khu.ac.kr
) ->학생지원 ->연구인력지원비(장학) 신청 ->선택 항목에서 '자율현장실습장학금'
3. 신청기한: 4월 30일(목)까지
4. 제출서류:
1) 재학증명서, 성적증명서 : 장학금 신청일 기준 1개월 이내 발급 공식 증명서, 한 파일로 압축
2) 현장실습확인서(학생소속 정보와 실습기관명 표시 필수 조건에서 기업 양식 사용 허용)
3) 현장실습 근무일지
4) 현장실습 결과보고서",https://swedu.khu.ac.kr/bbs/board.php?bo_table=07_01&wr_id=2546&page=2,2026-04-06,SW중심대학사업단,job,internal_scholarship
2026년 여름학기 단기표준현장실습(학점인정) 프로그램 안내,"[2026년 여름학기 단기표준현장실습(학점인정) 프로그램 안내]
1. 실습기간
- 2026.06.23.(화) ~ 2026.08.31.(월)
2. 학생 참여기준
- 현장실습 진행학기 기준 4개 학기 이상 이수한 재학생
* 단, 휴학·재학의 계절수업 허용 범위 내에서 단기현장실습은 휴학생도 신청 가능
- 졸업예정자(4년제 기준 8학기 재학생) 단기현장실습 참여 불가, 졸업유예자 참여 불가
- 유학생은 체류관리지침 허용 범위 내 참여 가능
3. 실습기관(기업) 참여기준
- 현장 실습학기제 취지와 목적에 부합하는 운영계획 수립 및 전공 관련 직무 수행 지도
- 산재보험 가입 및 실습지원비 지급 의무 (정부 고시 최저임금 이상 현금 지급)*
4. 학점인정 기준
- 실습 일수 기준 학점 부여 :
· 20일 이상 40일 미만 → 3학점
· 40일 이상 56일 이상 → 6학점
(* 각종 휴일 제외)
- 실습 진행 기준 학과장(융합전공 지도교수) 심사를 통해 전공 연관성에 따라 전공선택 또는 일반선택으로 인정
- P(pass)/N(Non-Pass) 처리 (기관 평가 70점 미만 시 N 부여될 수 있음)
[학점 취득 기준]
- 재학 중 단기현장실습 최대 9학점, 장기현장실습 최대 12학점, 통산 21학점까지 취득 가능
5. 주요 일정
구분
기관 참여 신청
학생 참여 신청
기관별 학생 선발
학과별 학생 심사
1
차
2026.04.06.(
월
) ~ 2026.04.17.(
금
)
2026.04.23.(
목
) ~ 2026.04.29.(
수
)
2026.05.04.(
월
) ~ 2026.05.11.(
월
)
2026.06.09.(
화
) ~ 2026.06.10.(
수
)
2
차
2026.04.27.(
월
) ~ 2026.05.08.(
금
)
2026.05.15.(
금
) ~ 2026.05.21.(
목
)
2026.05.26.(
화
) ~ 2026.06.01.(
월
)
*문의처
구분
홈페이지
이메일
유선
(
국제
C)
유선
(
서울
C)
현장실습지원센터
http://intern.khu.ac.kr
intern@khu.ac.kr
031-201-3925
02-961-2352
* 2026년 여름학기 단기 현장실습 지원자를 위한 서류작성 특강 및 컨설팅
- 신청기간: 2026.04.01.(수) 14:00 ~ 2026.04.08.(수) 24:00까지
- 구글폼 접속 후 신청을 통한 선착순 모집 → 링크 :
https://forms.gle/
U4pfQ9MBsVYL3jv48",https://swedu.khu.ac.kr/bbs/board.php?bo_table=07_01&wr_id=2545&page=2,2026-04-03,SW중심대학사업단,program,internship
[홍보] 2026년 미래내일 일경험 1기 인턴십 프로그램 안내,"[2026년 미래내일 일경험 1기 인턴십 프로그램 안내]
2026년 미래내일 일경험 1기의 IT 직무 모집 기업 리스트 및 모집 일정 안내 드립니다.
관심 있는 학생들의 많은 지원 바랍니다.
업명
부서
세부직무
선발TO
근무시간 (변동불가)
채용공고 URL
이포넷
연구소
소프트웨어 개발
2
월~금 10:00~16:00 (
휴게시간
1
시간 포함
)
https://yw.work24.go.kr:443/d/a/prgmDtl/nfuSgBerrM
엠클라우독
인공지능개발팀
파이썬 개발
1
월
~
금
13:00~18:00
https://yw.work24.go.kr:443/d/a/prgmDtl/nfuSdEcQMu
메타로고스
핀테크연구소
모바일앤 백엔드 개발
1
월
~
금
13:00~18:00
https://yw.work24.go.kr:443/d/a/prgmDtl/nfuSfnJzmv
넷매니아
신규개발팀
AI서비스 개발 및 UI/UX 구현
1
월
~
금
13:00~18:00
https://yw.work24.go.kr:443/d/a/prgmDtl/nfuSe9VF6z
엠클라우독
인공지능개발팀
프로트엔드 개발
1
월
~
금
13:00~18:00
https://yw.work24.go.kr:443/d/a/prgmDtl/nfuScaggAE
■
26
년
1
기 프로그램 일정 안내
-
참여청년 모집기간
: 3
월
30
일
~4
월
12
일
(
모집
,
서류심사
,
면접심사 동시 진행
)
-
참여청년 최종선발
: 4
월
13
일
~4
월
15
일
-
일경험 프로그램 기간
: 4
월
20
일
(
월
)~6
월
26
일
(
금
) (10
주
)",https://swedu.khu.ac.kr/bbs/board.php?bo_table=07_01&wr_id=2543&page=2,2026-03-30,SW중심대학사업단,program,internship
[홍보] 정부지원 2026년 하반기 ICT 학점연계 프로젝트 인턴십 글로벌과정 모집안내(~…,"[
정부지원 2026년 하반기 ICT 학점연계 프로젝트 인턴십 글로벌과정 모집안내
]
정부지원 학점 연계 해외인턴십 프로그램 하반기 일정 및 지원 방법을 안내드립니다.
본 프로그램은 미국 실리콘밸리 등 해외 소재 기업의 정보통신기술(ICT) 직무 중심 해외인턴십 프로그램으로, 많은 관심과 도전을 바랍니다.
1. 장소 및 기간
- 연수 지역: 미국 실리콘밸리 등
- 연수 기간: 2026년 7월 ~ 12월 (6개월)
2. 지원 자격
- 신청 시점 기준 전체 교육과정의 75% 이상 이수한 자 (4년제 기준 6학기 이상)
- 참여학과 전공/다전공 재학생 ※ 2026년 1학기 휴학생 참여 불가
- 인턴십 기간(7월~12월) 중 정상적으로 학점 이수 가능한 재학생 신분 유지
- 졸업유예자 참여 제한
- 파견국(미국) 비자 발급 결격 사유가 없는 대한민국 국적 소지자
3.신청방법
-
신청기간
:
2026.04.05.(일
)까지
- 신청방법
: 링크 주소(
https://forms.gle/
zU8EkvZ9g1hY4irs9
)를 통해 신청서 작성
4. 지원 사항
- 체제 준비금(정부 지원): 왕복 항공료(편도당 최대 100만 원 한도), 비자 발급 수수료, 의료보험 등
- 실습생 수당(기업 부담): 월 $2,000 이상
- 실습생 지원금(정부 지원): 최대 월 150만 원: ~ 2026년 4월 5일(일)
5. 유의 사항
- 접수 마감일 현재 국가연구개발사업 참여 제한 중인 자 참여 불가
- 인턴십 비자 발급 결격 사유가 있는 학생 참여 불가
- 타 부처 지원사업을 통한 해외 인턴 및 일경험 사업 참여 중인 학생 참여 불가
- 연수업체-학생 매칭 확정 이후 인턴십 중단 시 해당 기업 및 학생의 사업 참여 제한 등 제재 가능
- 파견국(미국) 비자 발급 결격 사유가 없는 대한민국 국적 소지자",https://swedu.khu.ac.kr/bbs/board.php?bo_table=07_01&wr_id=2542&page=2,2026-03-27,SW중심대학사업단,academic,internship
2026년 SW마일리지 안내,"﻿[2026년 SW마일리지 안내]
<
자격요건
>
소프트웨어융합대학 재학생 및 다전공학생
(
휴학생은 신청불가
)
장학금지급요건
(8
학기 이내 재학
,
직전학기
12
학점 이상 이수
,
평점
2.0
이상 취득
)
충족
<
신청방법
>
SW
중심대학홈페이지
(swdeu.khu.ac.kr) [
학생지원 페이지
]-[
마일리지 페이지
]
의 마일리지 안내 링크 참고
신청기간
: 26
년
3
월
23
일
~ 11
월
30
일까지
마일리지 대상 실적기간
: 25
년
12
월
~ 26
년
11
월
※
마일리지 신청 인원 중 장학지급 대상은 추후 선발하여 공지 예정
※
문의사항
: SW
중심대학사업단 허림 학술연구교수
(rhaw@khu.ac.kr)
※
자세한 사항은 별도
SW
중심대학 사업단 공지사항에서 참고",https://swedu.khu.ac.kr/bbs/board.php?bo_table=07_01&wr_id=2540&page=2,2026-03-16,SW중심대학사업단,scholarship,external_scholarship
2026년 1학기 KHU-MOOC 온라인 강의 안내 (3.23 ~ 6.30),"[
2026년 1학기 KHU-MOOC 온라인 강의 안내 (3.23 ~ 6.30)]
대학생 및 일반인 대상의 온라인 과정인 AI·SW KHU-MOOC 강의는 경희대학교 SW중심대학사업단에서 운영하며, 메타버스, 사물인터넷, 빅데이터, 인공지능 분야의 트랙별 마이크로디그리 일반과정입니다.
○강의일정
-수강신청 및 이수기간 : 2026.3.23(월) ~ 2026.6.30.(화) /3개월
○강의신청
-강의사이트(
https://khu-mooc.goorm.io/
) 회원가입후 강의등록 신청 및 수강
○이수안내
-교과목별 8주과정, 매주 75분 수준의 콘텐츠 제공
-Core 커리큘럼 이수후, 트랙별 Advanced 커리큘럼 선택이수
○마이크로디그리 수여안내
-Core 커리큘럼 및 트랙별 Advanced 커리큘럼 선택이수 완료시, 메타버스, 사물인터넷, 빅데이터, 인공지능 각각의 마이크로디그리 수여
(경희대학교 AI·SW교육단장 명의의 이수증 발급)
○마이크로디그리 교과목",https://swedu.khu.ac.kr/bbs/board.php?bo_table=07_01&wr_id=2539&page=2,2026-03-13,SW중심대학사업단,academic,course_registration
[홍보] 시스코 커넥트(시스코 코리아의 연례 행사) 학생 추천 안내,"행사명: 시스코 커넥트(시스코 코리아의 연례 행사)
일시: 2026년 4월 8일(수)
장소: 코엑스 그랜드볼룸, 오디토리움
내용: 첨부참조
기한: 2026. 3. 18까지
지원: 구글폼을 통한 온라인 접수 (
바로가기
)
참가 인원에 제한이 있어 일찍 마감될 수 있습니다.",https://swedu.khu.ac.kr/bbs/board.php?bo_table=07_01&wr_id=2538&page=2,2026-03-12,SW중심대학사업단,event,external_event
2026년 경희대학교 SW멤버십 모집 (~3/27까지),"[2026
년 경희대학교
SW
멤버십 모집]
2026
년 경희대학교
SW
멤버십을 아래와 같이 모집합니다.
1.
모집 대상
(
지원 자격
)
소프트웨어융합대학 재학생
(
다전공자 포함
)
2026
년
1
학기 및
2
학기 모두 재학 상태인 학생
지원 불가
:
휴학생 및
7
학기 초과 학생
2.
모집 분야 및 선발 인원
구분
주요 활동 내용
선발인원
공모전 그룹
활동 기간 중 교외 공모전
1
회 이상 참여
20
명 내외
오픈소스 그룹
활동 기간 중 오픈소스 프로젝트
2
건 이상 참여
10
명 내외
-
멤버십 공통 필수 활동
* TOPCIT
필수 응시
, KHU-MOOC
이수
*
활동 후기 제출
(
에세이 또는 영상 등 자유 형식
)
*
사업단 주관
-
공모 행사 및 교육 적극 참여
3.
활동 혜택
(
장학금 지원
)
활동 장학금
:
개인별 활동 평가에 따라
최대
100
만 원
지급
리더 추가 수당
:
리더 수행 시
최대
20
만 원
추가 지급
(
일정 점검 및
2
개월마다 진행 보고서 통합 제출
)
※
주의
:
활동 기간
(4
월
~11
월
)
내 중도 포기 또는 휴학 시 장학 지원 대상에서 제외
4.
활동 기간
: 2026. 04. ~ 2026. 11. (
여름방학 기간 포함
)
5.
신청 방법 및 일정
신청 마감
: ~ 2026
년
3
월
27
일
(
금
)
까지
접수 방식
:
개인 신청 또는 팀
(Team)
을 구성하여 신청 가능
*
개인 접수 시 선발 이후 팀 배정 예정
*
팀으로 지원하더라도 모든 팀원은 개별적으로 접수를 완료해야 함
신청 채널
:
구글폼을 통한 온라인 접수 (
바로가기
)
6. 문의
*
문의사항
: SW
중심대학사업단 김태연 연구원
(taeyeon@khu.ac.kr)",https://swedu.khu.ac.kr/bbs/board.php?bo_table=07_01&wr_id=2536&page=2,2026-03-09,SW중심대학사업단,scholarship,internal_scholarship
2026년 1학기 SW중심대학 TOPCIT 특별장학금 안내,"[2026
년 1학기
SW
중심대학
TOPCIT
특별장학금]
SW
중심대학사업단에서 우리 대학 학생들의 소프트웨어 역량 강화 및 성취도 제고를 위해 아래와 같이
TOPCIT
특별장학금을 지급합니다
.
학생 여러분의 많은 참여 바랍니다
.
1.
선발대상
-
소프트웨어융합대학 소속 재학생
(
다전공 포함
)
-
장학금 신청 자격에 해당하는 자
-
직전 학기
12
학점 이상 취득
,
성적
2.0
이상
- 8
학기 이내 재학
(
편입생의 경우
4
학기 이내
)
2.
장학금 지급 기준
가
.
성적 우수 장학금
구분
장학금액
1
등
(
총장상발급
)
100
만원
상위
20%
50
만원
상위
30%
30
만원
상위
50%
20
만원
*
최저 점수
450
점 이상만 장학금 지급 대상
*
주니어스칼라
,
멤버십
,
해외프로그램 선발자 학생은 장학 대상자 제외
*
유의사항
: TOPCIT
특별 장학금을 수령하려면 반드시 단체접수를 통해야 함
.
개별접수자는 제외
.
나
.
성적 향상 장학금
구분
장학금액
성적향상
10
만원
*
직전 회차
(24
회
TOPCIT
총점
)
대비 성적이 향상이 많이 된 학생 중 선발
-
선발 후 명단 추후 공지 예정
-
주니어스칼라
,
멤버십
,
해외프로그램 선발자 학생 포함
*
단
,
직전 회차의 응시 점수가
300
점 이하였으면
300
점을 기준 점수로 계산
2026
년
TOPCIT
정기평가 일정
회차
원서접수
시험일자
성적발표
25
회
26.04.06(
월
)~26.04.17(
금
)
26.05.16(
토
) 09:30~12:00
26.06.15(
월
)
※ 단체 원서접수 일자는 추후 사업단 공지 예정
-
신청 및 문의
* TOPCIT
평가 성적발표 이후 사업단 공지
*
문의사항
: SW
중심대학사업단 김태연 연구원
(taeyeon@khu.ac.kr)",https://swedu.khu.ac.kr/bbs/board.php?bo_table=07_01&wr_id=2535&page=2,2026-03-09,SW중심대학사업단,scholarship,internal_scholarship
[홍보] 2026년 오픈소스 컨트리뷰션 아카데미 - 체험형 프로그램 멘티 모집 안내,"2026 오픈소스 컨트리뷰션 아카데미 [체험형] 프로그램이란?
오픈소스 컨트리뷰션 아카데미 체험형 프로그램은 오픈소스 컨트리뷰션을 위한 기초과정으로, 아직 오픈소스 프로젝트에 익숙하지 않은 예비·초급 개발자를 위한 단계적 멘토링 프로그램 입니다.(총 6주 활동)
오픈소스 프로젝트 참여, 확산 및 기여를 위한 필수적인 협업 도구인 Git의 활용과 분야별 오픈소스 프로젝트 컨트리뷰션을 체험할 수 있습니다.
모집기간 :
2026.03.06.(
금
) ~
2026.04.01.(수
)
까지
모집공고 :
OSS 포털 -> 오픈라운지 -> 공지사항 ->
멘티 모집 공고(바로가기)
신청방법
:
참여 희망자 개인별 온라인 신청 -
신청 바로가기 (Click!)
오픈소스 컨트리뷰션 아카데미 체험형 프로젝트에 참여해야 하는 이유!
현업에서 개발자로 활동 중인 멋진 멘토님들과 만나 오픈소스 프로젝트 활동으로 성장할 수 있는 경험과 노하우를 전수 받아 보세요!
나와 같은 팀 뿐만 아닌, 컨트리뷰션 아카데미 참가 멘토·멘티를 만나 소통하고 나만의 새로운 네트워크를 쌓을 수 있습니다.
오픈소스 소프트웨어 예비·초급 개발자를 위한 단계적 멘토링 프로그램!
오픈소스 개발문화를 체험해보고 싶은 누구나 참여 가능합니다!
총 15개의 다양한 프로젝트가 여러분들을 기다리고 있습니다!
든든한 나의 지원군이 되어 줄 선배 개발자 멘토단과 함께 오픈소스 컨트리뷰션 체험을 시작해 보세요!
나와 같은 관심사를 가진 사람들을 오프라인으로 만나 기여·협업·소통할 수 있는 기회입니다.
보다 자세한 내용은
OSS 포털(
oss.kr
)
과
아카데미 홈페이지(
contribu
tion.ac
)
를 참조하여 주시기 바랍니다!",https://swedu.khu.ac.kr/bbs/board.php?bo_table=07_01&wr_id=2534&page=2,2026-03-06,SW중심대학사업단,program,recruitment
[SW중심대학협의회] 2026 SW중심대학 에세이 공모전 (~4/5까지),"[2026 SW중심대학 에세이 공모전 안내]
2026 SW중심대학 에세이 공모전 관련하여 아래와 같이 안내드립니다.
1. 모집기간: 4월 5일 (일)까지
2. 참가대상: 소프트웨어융합대학(다전공생 포함) 8학기 이내 재학생 (2026년 4월 기준 휴학생, 졸업유예, 수료생 신청 불가)
3.
시상내역
- 시상 등급에 따라 50 / 30 / 10만원 상금 지급
- 응모작 수에 따라 시상 인원 결정
- 심사 기준: 주제적합성, 독창성, 대중성, 완성도
4. 주제: SW중심대학 사용설명서
- 입학 전 시점
- 입학 후 시점
- 진로 및 향후 계획
*관련 사진 5장 내외 (사진은 글자 수에 미포함)
5. 분량
- 글자 수 1,000자 이상 3,000자 이하 (띄어쓰기 포함, 사진은 글자 수에 포함되지 않음)
- 사진 포함 전체 분량 3페이지 이내
- 글꼴 맑은고딕, 11 pt, 줄 간격 160%
6. 제출방법: 아래 첨부파일 작성 후 구글폼으로 제출 (
바로가기
)
7. SW마일리지:
- 참가 시 SW마일리지 10점 부여
- 최종 출품작은 SW마일리지 20점 부여
8. SW중심대학협의회에서 최종 수상한 2년간의 수상출품작은 아래 링크에서 확인 가능합니다.
2025년 수상작:
바로가기
2024년 수상작:
바로가기",https://swedu.khu.ac.kr/bbs/board.php?bo_table=07_01&wr_id=2533&page=2,2026-03-05,SW중심대학사업단,academic,graduation
